"","unitid","fips","year","level_of_study","race","sex","headcount"
"71183",104443,4,2019,99,99,99,101
"71184",104568,4,2019,99,99,99,536
"71185",104577,4,2019,99,99,99,8529
"71186",104586,4,2019,99,99,99,2928
"71187",104665,4,2019,99,99,99,24
"71188",104708,4,2019,99,99,99,26054
"71189",104717,4,2019,99,99,99,145131
"71190",105145,4,2019,99,99,99,7685
"71191",105154,4,2019,99,99,99,29837
"71192",105206,4,2019,99,99,99,5539
"71193",105215,4,2019,99,99,99,1374
"71194",105297,4,2019,99,99,99,1996
"71195",105330,4,2019,99,99,99,34934
"71196",105349,4,2019,99,99,99,5841
"71197",105367,4,2019,99,99,99,1391
"71198",105428,4,2019,99,99,99,16719
"71199",105525,4,2019,99,99,99,33708
"71200",105534,4,2019,99,99,99,3425
"71201",105543,35,2019,99,99,99,1152
"71202",105589,4,2019,99,99,99,1063
"71203",105659,4,2019,99,99,99,1524
"71204",105668,4,2019,99,99,99,41496
"71205",105677,4,2019,99,99,99,34
"71206",105747,4,2019,99,99,99,13022
"71207",105792,4,2019,99,99,99,5877
"71208",105899,4,2019,99,99,99,857
"71209",106041,4,2019,99,99,99,2589
"71210",106111,4,2019,99,99,99,150
"71211",106148,4,2019,99,99,99,9809
"71212",106245,5,2019,99,99,99,12993
"71213",106263,5,2019,99,99,99,2996
"71214",106306,5,2019,99,99,99,812
"71215",106315,5,2019,99,99,99,236
"71216",106324,5,2019,99,99,99,29
"71217",106342,5,2019,99,99,99,692
"71218",106351,5,2019,99,99,99,187
"71219",106360,5,2019,99,99,99,53
"71220",106397,5,2019,99,99,99,30459
"71221",106412,5,2019,99,99,99,2818
"71222",106449,5,2019,99,99,99,4716
"71223",106458,5,2019,99,99,99,18977
"71224",106467,5,2019,99,99,99,13722
"71225",106485,5,2019,99,99,99,3716
"71226",106494,5,2019,99,99,99,55
"71227",106546,5,2019,99,99,99,894
"71228",106625,5,2019,99,99,99,2182
"71229",106704,5,2019,99,99,99,12741
"71230",106713,5,2019,99,99,99,849
"71231",106795,5,2019,99,99,99,1948
"71232",106810,5,2019,99,99,99,207
"71233",106883,5,2019,99,99,99,1721
"71234",106892,5,2019,99,99,99,395
"71235",106908,5,2019,99,99,99,599
"71236",106980,5,2019,99,99,99,3278
"71237",106999,5,2019,99,99,99,1610
"71238",107044,5,2019,99,99,99,5717
"71239",107071,5,2019,99,99,99,4565
"71240",107080,5,2019,99,99,99,1226
"71241",107099,5,2019,99,99,99,39
"71242",107123,5,2019,99,99,99,122
"71243",107141,5,2019,99,99,99,2830
"71244",107220,5,2019,99,99,99,321
"71245",107293,5,2019,99,99,99,91
"71246",107318,5,2019,99,99,99,1852
"71247",107327,5,2019,99,99,99,2006
"71248",107442,5,2019,99,99,99,57
"71249",107460,5,2019,99,99,99,2311
"71250",107488,5,2019,99,99,99,317
"71251",107512,5,2019,99,99,99,1768
"71252",107521,5,2019,99,99,99,1663
"71253",107549,5,2019,99,99,99,1554
"71254",107558,5,2019,99,99,99,916
"71255",107585,5,2019,99,99,99,2475
"71256",107600,5,2019,99,99,99,1075
"71257",107619,5,2019,99,99,99,1941
"71258",107637,5,2019,99,99,99,1731
"71259",107655,5,2019,99,99,99,54
"71260",107664,5,2019,99,99,99,7488
"71261",107725,5,2019,99,99,99,1996
"71262",107743,5,2019,99,99,99,1051
"71263",107789,5,2019,99,99,99,151
"71264",107831,5,2019,99,99,99,119
"71265",107840,5,2019,99,99,99,359
"71266",107877,5,2019,99,99,99,555
"71267",107974,5,2019,99,99,99,2150
"71268",107983,5,2019,99,99,99,5182
"71269",107992,5,2019,99,99,99,1968
"71270",108065,5,2019,99,99,99,18
"71271",108092,5,2019,99,99,99,7365
"71272",108232,6,2019,99,99,99,13615
"71273",108269,6,2019,99,99,99,160
"71274",108348,6,2019,99,99,99,56
"71275",108649,6,2019,99,99,99,182
"71276",108667,6,2019,99,99,99,10575
"71277",108807,6,2019,99,99,99,15587
"71278",108852,6,2019,99,99,99,296
"71279",108861,6,2019,99,99,99,62
"71280",108870,6,2019,99,99,99,375
"71281",108977,6,2019,99,99,99,185
"71282",109040,6,2019,99,99,99,2315
"71283",109086,6,2019,99,99,99,98
"71284",109208,6,2019,99,99,99,46047
"71285",109350,6,2019,99,99,99,18541
"71286",109651,6,2019,99,99,99,2970
"71287",109721,6,2019,99,99,99,632
"71288",109730,6,2019,99,99,99,169
"71289",109785,6,2019,99,99,99,11843
"71290",109819,6,2019,99,99,99,36168
"71291",109907,6,2019,99,99,99,4641
"71292",109934,6,2019,99,99,99,345
"71293",110060,6,2019,99,99,99,476
"71294",110097,6,2019,99,99,99,6522
"71295",110194,6,2019,99,99,99,338
"71296",110219,4,2019,99,99,99,2087
"71297",110246,6,2019,99,99,99,13659
"71298",110316,6,2019,99,99,99,1601
"71299",110334,6,2019,99,99,99,16514
"71300",110361,6,2019,99,99,99,12862
"71301",110370,6,2019,99,99,99,2136
"71302",110398,6,2019,99,99,99,1037
"71303",110404,6,2019,99,99,99,2334
"71304",110413,6,2019,99,99,99,5145
"71305",110422,6,2019,99,99,99,23278
"71306",110468,6,2019,99,99,99,5610
"71307",110486,6,2019,99,99,99,12944
"71308",110495,6,2019,99,99,99,11821
"71309",110510,6,2019,99,99,99,21967
"71310",110529,6,2019,99,99,99,28547
"71311",110538,6,2019,99,99,99,19323
"71312",110547,6,2019,99,99,99,18196
"71313",110556,6,2019,99,99,99,26765
"71314",110565,6,2019,99,99,99,46588
"71315",110574,6,2019,99,99,99,18549
"71316",110583,6,2019,99,99,99,41344
"71317",110592,6,2019,99,99,99,29963
"71318",110608,6,2019,99,99,99,43348
"71319",110617,6,2019,99,99,99,35644
"71320",110635,6,2019,99,99,99,45183
"71321",110644,6,2019,99,99,99,40623
"71322",110653,6,2019,99,99,99,38105
"71323",110662,6,2019,99,99,99,47103
"71324",110671,6,2019,99,99,99,25816
"71325",110680,6,2019,99,99,99,39811
"71326",110699,6,2019,99,99,99,3185
"71327",110705,6,2019,99,99,99,27685
"71328",110714,6,2019,99,99,99,20839
"71329",110778,6,2019,99,99,99,2080
"71330",110875,6,2019,99,99,99,104
"71331",110918,6,2019,99,99,99,17
"71332",111045,6,2019,99,99,99,76
"71333",111054,6,2019,99,99,99,305
"71334",111081,6,2019,99,99,99,1618
"71335",111188,6,2019,99,99,99,1122
"71336",111391,6,2019,99,99,99,848
"71337",111434,6,2019,99,99,99,10123
"71338",111461,6,2019,99,99,99,35018
"71339",111513,6,2019,99,99,99,281
"71340",111638,6,2019,99,99,99,339
"71341",111708,6,2019,99,99,99,297
"71342",111717,6,2019,99,99,99,413
"71343",111726,6,2019,99,99,99,397
"71344",111744,6,2019,99,99,99,268
"71345",111762,6,2019,99,99,99,167
"71346",111799,6,2019,99,99,99,268
"71347",111887,6,2019,99,99,99,28922
"71348",111896,6,2019,99,99,99,9825
"71349",111920,6,2019,99,99,99,20005
"71350",111939,6,2019,99,99,99,30177
"71351",111948,6,2019,99,99,99,10286
"71352",111966,6,2019,99,99,99,934
"71353",112075,6,2019,99,99,99,5795
"71354",112084,6,2019,99,99,99,771
"71355",112127,6,2019,99,99,99,103
"71356",112172,6,2019,99,99,99,18672
"71357",112181,6,2019,99,99,99,139
"71358",112190,6,2019,99,99,99,39537
"71359",112251,6,2019,99,99,99,2075
"71360",112260,6,2019,99,99,99,1358
"71361",112288,6,2019,99,99,99,531
"71362",112367,6,2019,99,99,99,882
"71363",112385,6,2019,99,99,99,19804
"71364",112394,6,2019,99,99,99,697
"71365",112455,6,2019,99,99,99,128
"71366",112525,6,2019,99,99,99,3841
"71367",112561,6,2019,99,99,99,3602
"71368",112570,6,2019,99,99,99,572
"71369",112686,6,2019,99,99,99,11459
"71370",112826,6,2019,99,99,99,11181
"71371",113096,6,2019,99,99,99,21015
"71372",113111,6,2019,99,99,99,9306
"71373",113193,6,2019,99,99,99,15640
"71374",113218,6,2019,99,99,99,13454
"71375",113236,6,2019,99,99,99,21695
"71376",113333,6,2019,99,99,99,29192
"71377",113449,6,2019,99,99,99,248
"71378",113537,6,2019,99,99,99,31
"71379",113573,6,2019,99,99,99,14374
"71380",113582,6,2019,99,99,99,171
"71381",113634,6,2019,99,99,99,30072
"71382",113698,6,2019,99,99,99,1962
"71383",113704,6,2019,99,99,99,75
"71384",113856,6,2019,99,99,99,56468
"71385",113980,6,2019,99,99,99,34373
"71386",114044,6,2019,99,99,99,387
"71387",114114,6,2019,99,99,99,310
"71388",114123,6,2019,99,99,99,545
"71389",114266,6,2019,99,99,99,14811
"71390",114354,6,2019,99,99,99,3082
"71391",114390,6,2019,99,99,99,272
"71392",114433,6,2019,99,99,99,3618
"71393",114460,6,2019,99,99,99,535
